:::MLLOG {"namespace": "", "time_ms": 1634342508945, "event_type": "POINT_IN_TIME", "key": "submission_benchmark", "value": "maskrcnn", "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 77}}
:::MLLOG {"namespace": "", "time_ms": 1634343135964, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 295, "first_epoch_num": 14}}
:::MLLOG {"namespace": "", "time_ms": 1634343135965, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 296, "epoch_num": 14}}
:::MLLOG {"namespace": "", "time_ms": 1634343135966, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 336, "first_epoch_num": 15, "epoch_count": 1}}
:::MLLOG {"namespace": "", "time_ms": 1634343135967, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 337, "epoch_num": 15}}
:::MLLOG {"namespace": "", "time_ms": 1634343136039, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02348657375524852, "data": 0.0005040246790105646, "loss": 0.7797161735766682, "loss_classifier": 0.26068763900613645, "loss_box_reg": 0.11771527489271047, "loss_mask": 0.28997240224837767, "loss_objectness": 0.05355899155940399, "loss_rpn_box_reg": 0.05778186550547722, "throughput": 11581.084701178112}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6050}}
:::MLLOG {"namespace": "", "time_ms": 1634343136039, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11581.084701178112, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343137171, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023479779079312185, "data": 0.0005007925971609647, "loss": 0.7784415934698992, "loss_classifier": 0.2599603764569677, "loss_box_reg": 0.11754874394951756, "loss_mask": 0.2897453706998561, "loss_objectness": 0.053360693303288007, "loss_rpn_box_reg": 0.05782640868428196, "throughput": 11584.43608354291}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6100}}
:::MLLOG {"namespace": "", "time_ms": 1634343137172, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11584.43608354291, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343138306, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02347343743332033, "data": 0.0004975940735359502, "loss": 0.7765410281960072, "loss_classifier": 0.25936445290294696, "loss_box_reg": 0.11727237299043929, "loss_mask": 0.2891398413594418, "loss_objectness": 0.05311977004102333, "loss_rpn_box_reg": 0.05764459049543122, "throughput": 11587.565765459578}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6150}}
:::MLLOG {"namespace": "", "time_ms": 1634343138307, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11587.565765459578, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343139450, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023468604626194125, "data": 0.0004944463314548616, "loss": 0.7754970593065504, "loss_classifier": 0.2589424741919708, "loss_box_reg": 0.11715941055569828, "loss_mask": 0.2888082439999186, "loss_objectness": 0.052876529034467476, "loss_rpn_box_reg": 0.05771040108443612, "throughput": 11589.951952082032}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6200}}
:::MLLOG {"namespace": "", "time_ms": 1634343139450, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11589.951952082032, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343140607, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02346596088409424, "data": 0.0004913640975952149, "loss": 0.7744758326900005, "loss_classifier": 0.25851096907999366, "loss_box_reg": 0.11714789917108566, "loss_mask": 0.28850973960757254, "loss_objectness": 0.0526637861391902, "loss_rpn_box_reg": 0.05764343829550839, "throughput": 11591.257709134245}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6250}}
:::MLLOG {"namespace": "", "time_ms": 1634343140607, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11591.257709134245, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343141742, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023459856585850793, "data": 0.0004883213648720393, "loss": 0.7729974896969303, "loss_classifier": 0.2579464962121676, "loss_box_reg": 0.11698520914225485, "loss_mask": 0.28790453761816026, "loss_objectness": 0.05241109869664624, "loss_rpn_box_reg": 0.05775014760471672, "throughput": 11594.273775912585}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6300}}
:::MLLOG {"namespace": "", "time_ms": 1634343141742, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11594.273775912585, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343142878, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02345401602467214, "data": 0.0004853160362544022, "loss": 0.7709980219696451, "loss_classifier": 0.25722724835399363, "loss_box_reg": 0.11670649454273489, "loss_mask": 0.287296950974333, "loss_objectness": 0.052195574932211025, "loss_rpn_box_reg": 0.05757175267904167, "throughput": 11597.161002784052}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6350}}
:::MLLOG {"namespace": "", "time_ms": 1634343142878, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11597.161002784052, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343144011, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023447786457836628, "data": 0.0004823709651827812, "loss": 0.7693264103546972, "loss_classifier": 0.2565599140739141, "loss_box_reg": 0.11647786791149847, "loss_mask": 0.28670716833061305, "loss_objectness": 0.051989337435225026, "loss_rpn_box_reg": 0.05759212212276054, "throughput": 11600.24211620595}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6400}}
:::MLLOG {"namespace": "", "time_ms": 1634343144011, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11600.24211620595, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343145107, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": {"BBOX": 0.3723213812434125, "SEGM": 0.3381521477189534}, "metadata": {"file": "tools/train_mlperf.py", "lineno": 282, "epoch_num": 14}}
:::MLLOG {"namespace": "", "time_ms": 1634343145107, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 283, "epoch_num": 14}}
:::MLLOG {"namespace": "", "time_ms": 1634343145156, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02344361286754756, "data": 0.00048143830410269804, "loss": 0.7668586261310549, "loss_classifier": 0.2556448979723058, "loss_box_reg": 0.11606967059751873, "loss_mask": 0.28597715950491587, "loss_objectness": 0.05173347690019959, "loss_rpn_box_reg": 0.057433420709522585, "throughput": 11602.307269649687}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6450}}
:::MLLOG {"namespace": "", "time_ms": 1634343145156, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11602.307269649687, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343145836, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 294, "epoch_num": 15}}
:::MLLOG {"namespace": "", "time_ms": 1634343145836, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 295, "first_epoch_num": 15}}
:::MLLOG {"namespace": "", "time_ms": 1634343145836, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 296, "epoch_num": 15}}
:::MLLOG {"namespace": "", "time_ms": 1634343145838, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 336, "first_epoch_num": 16, "epoch_count": 1}}
:::MLLOG {"namespace": "", "time_ms": 1634343145838, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 337, "epoch_num": 16}}
:::MLLOG {"namespace": "", "time_ms": 1634343146321, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02344245826281034, "data": 0.00048039150238037107, "loss": 0.7651205604047729, "loss_classifier": 0.25492989313441256, "loss_box_reg": 0.11588543250620366, "loss_mask": 0.28545095110942537, "loss_objectness": 0.05148221691468587, "loss_rpn_box_reg": 0.05737206632955069, "throughput": 11602.878714793624}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6500}}
:::MLLOG {"namespace": "", "time_ms": 1634343146321, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11602.878714793624, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343147462, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023437740711765433, "data": 0.0004775412392070275, "loss": 0.7632154029943333, "loss_classifier": 0.2541447933201273, "loss_box_reg": 0.11557103579470192, "loss_mask": 0.2849668836164224, "loss_objectness": 0.05127662606736404, "loss_rpn_box_reg": 0.057256063777523604, "throughput": 11605.214143505718}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6550}}
:::MLLOG {"namespace": "", "time_ms": 1634343147462, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11605.214143505718, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343148600, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023432621414011173, "data": 0.0004747376297459458, "loss": 0.7616050749638993, "loss_classifier": 0.2534733885564404, "loss_box_reg": 0.11545071489961649, "loss_mask": 0.28453657397181925, "loss_objectness": 0.05105221966958859, "loss_rpn_box_reg": 0.0570921774222607, "throughput": 11607.749521244848}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6600}}
:::MLLOG {"namespace": "", "time_ms": 1634343148601, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11607.749521244848, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343149751, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02342948103309574, "data": 0.00047198019529643814, "loss": 0.7600254660458269, "loss_classifier": 0.2529622171919695, "loss_box_reg": 0.11527320253103412, "loss_mask": 0.2840190791066988, "loss_objectness": 0.05084507008188201, "loss_rpn_box_reg": 0.056925896640802554, "throughput": 11609.305371116903}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6650}}
:::MLLOG {"namespace": "", "time_ms": 1634343149751, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11609.305371116903, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343150887, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02342426549142866, "data": 0.0004692697169175789, "loss": 0.7583452735757872, "loss_classifier": 0.25223146820437414, "loss_box_reg": 0.11508063941402501, "loss_mask": 0.2835562427222395, "loss_objectness": 0.0506572871088092, "loss_rpn_box_reg": 0.05681963562557668, "throughput": 11611.890246869403}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6700}}
:::MLLOG {"namespace": "", "time_ms": 1634343150887, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11611.890246869403, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343152030, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02341997821242721, "data": 0.00046649593777126736, "loss": 0.7573048517841984, "loss_classifier": 0.2517982316803256, "loss_box_reg": 0.11502723367244005, "loss_mask": 0.28318089039154626, "loss_objectness": 0.05049933436319784, "loss_rpn_box_reg": 0.05679916119601963, "throughput": 11614.015928318422}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6750}}
:::MLLOG {"namespace": "", "time_ms": 1634343152030, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11614.015928318422, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343153168, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02341518321458031, "data": 0.0004638535836163689, "loss": 0.7557662572870579, "loss_classifier": 0.2511182917499408, "loss_box_reg": 0.11483595011874774, "loss_mask": 0.2828123008687159, "loss_objectness": 0.05033300878069199, "loss_rpn_box_reg": 0.056666705342006345, "throughput": 11616.394264667952}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6800}}
:::MLLOG {"namespace": "", "time_ms": 1634343153169, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11616.394264667952, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343154304, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023409989036782815, "data": 0.00046126146386139583, "loss": 0.7541508276363577, "loss_classifier": 0.25046368851119066, "loss_box_reg": 0.11463256280756196, "loss_mask": 0.2822795345022404, "loss_objectness": 0.05015880763014085, "loss_rpn_box_reg": 0.05661623372052604, "throughput": 11618.9716950581}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6850}}
:::MLLOG {"namespace": "", "time_ms": 1634343154304, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11618.9716950581, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343154990, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": {"BBOX": 0.3731847800116329, "SEGM": 0.33962033556394317}, "metadata": {"file": "tools/train_mlperf.py", "lineno": 282, "epoch_num": 15}}
:::MLLOG {"namespace": "", "time_ms": 1634343154990, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 283, "epoch_num": 15}}
:::MLLOG {"namespace": "", "time_ms": 1634343155458, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02340778150420258, "data": 0.0004599175936933877, "loss": 0.7535370576808202, "loss_classifier": 0.2502628478903553, "loss_box_reg": 0.11458838362240814, "loss_mask": 0.2819745457077912, "loss_objectness": 0.05002973824766451, "loss_rpn_box_reg": 0.05668154175358222, "throughput": 11620.067452832543}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6900}}
:::MLLOG {"namespace": "", "time_ms": 1634343155458, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11620.067452832543, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
